15574	8001
15575	7999
15576	7998
15577	8002
15578	8000
15579	8001
15580	8003
15581	7997
15582	7998
15583	8000
15584	8001
15585	7999
15586	7998
15587	8002
15588	8000
15589	8001
15590	8003
15591	7997
15592	7998
15593	8000
15594	8001
15595	7999
15596	7998
15597	8002
15598	8000
15599	8001
15600	8003
15601	7997
15602	7998
15603	8000
15604	8001
15605	7999
15606	7998
15607	8002
15608	8000
15609	8001
15610	8003
15611	7997
15612	7998
15613	8000
15614	8001
15615	7999
15616	7998
15617	8002
15618	8000
15619	8001
15620	8003
15621	7997
15622	7998
15623	8000
15624	8001
15625	7999
15626	7998
15627	8002
15628	8000
15629	8001
15630	8003
15631	7997
15632	7998
15633	8000
15634	8001
15635	7999
15636	7998
15637	8002
15638	8000
15639	8001
15640	8003
15641	7997
15642	7998
15643	8000
15644	8001
15645	7999
15646	7998
15647	8002
15648	8000
15649	8001
15650	8003
15651	7997
15652	7998
15653	8000
15654	8001
15655	7999
15656	7998
15657	8002
15658	8000
15659	8001
15660	8003
15661	7997
15662	7998
15663	8000
15664	8001
15665	7999
15666	7998
15667	8002
15668	8000
15669	8001
15670	8003
15671	7997
15672	7998
15673	8000
15674	8001
15675	7999
15676	7998
15677	8002
15678	8000
15679	8001
15680	8003
15681	7997
15682	7998
15683	8000
15684	8001
15685	7999
15686	7998
15687	8002
15688	8000
15689	8001
15690	8003
15691	7997
15692	7998
15693	8000
15694	8001
15695	7999
15696	7998
15697	8002
15698	8000
15699	8001
15700	8003
15701	7997
15702	7998
15703	8000
15704	8001
15705	7999
15706	7998
15707	8002
15708	8000
15709	8001
15710	8003
15711	7997
15712	7998
15713	8000
15714	8001
15715	7999
15716	7998
15717	8002
15718	8000
15719	8001
15720	8003
15721	7997
15722	7998
15723	8000
15724	8001
15725	7999
15726	7998
15727	8002
15728	8000
15729	8001
15730	8003
15731	7997
15732	7998
15733	8000
15734	8001
15735	7999
15736	7998
15737	8002
15738	8000
15739	8001
15740	8003
15741	7997
15742	7998
15743	8000
15744	8001
15745	7999
15746	7998
15747	8002
15748	8000
15749	8001
15750	8003
15751	7997
15752	7998
15753	8000
15754	8001
15755	7999
15756	7998
15757	8002
15758	8000
15759	8001
15760	8003
15761	7997
15762	7998
15763	8000
15764	8001
15765	7999
15766	7998
15767	8002
15768	8000
15769	8001
15770	8003
15771	7997
15772	7998
15773	8000
15774	8001
15775	7999
15776	7998
15777	8002
15778	8000
15779	8001
15780	8003
15781	7997
15782	7998
15783	8000
15784	8001
15785	7999
15786	7998
15787	8002
15788	8000
15789	8001
15790	8003
15791	7997
15792	7998
15793	8000
15794	8001
15795	7999
15796	7998
15797	8002
15798	8000
15799	8001
15800	8003
15801	7997
15802	7998
15803	8000
15804	8001
15805	7999
15806	7998
15807	8002
15808	8000
15809	8001
15810	8003
15811	7997
15812	7998
15813	8000
15814	8001
15815	7999
15816	7998
15817	8002
15818	8000
15819	8001
15820	8003
15821	7997
15822	7998
15823	8000
15824	8001
15825	7999
15826	7998
15827	8002
15828	8000
15829	8001
15830	8003
15831	7997
15832	7998
15833	8000
15834	8001
15835	7999
15836	7998
15837	8002
15838	8000
15839	8001
15840	8003
15841	7997
15842	7998
15843	8000
15844	8001
15845	7999
15846	7998
15847	8002
15848	8000
15849	8001
15850	8003
15851	7997
15852	7998
15853	8000
15854	8001
15855	7999
15856	7998
15857	8002
15858	8000
15859	8001
15860	8003
15861	7997
15862	7998
15863	8000
15864	8001
15865	7999
15866	7998
15867	8002
15868	8000
15869	8001
15870	8003
15871	7997
15872	7998
15873	8000
15874	8001
15875	7999
15876	7998
15877	8002
15878	8000
15879	8001
15880	8003
15881	7997
15882	7998
15883	8000
15884	8001
15885	7999
15886	7998
15887	8002
15888	8000
15889	8001
15890	8003
15891	7997
15892	7998
15893	8000
15894	8001
15895	7999
15896	7998
15897	8002
15898	8000
15899	8001
15900	8003
15901	7997
15902	7998
15903	8000
15904	8001
15905	7999
15906	7998
15907	8002
15908	8000
15909	8001
15910	8003
15911	7997
15912	7998
15913	8000
15914	8001
15915	7999
15916	7998
15917	8002
15918	8000
15919	8001
15920	8003
15921	7997
15922	7998
15923	8000
15924	8001
15925	7999
15926	7998
15927	8002
15928	8000
15929	8001
15930	8003
15931	7997
15932	7998
15933	8000
15934	8001
15935	7999
15936	7998
15937	8002
15938	8000
15939	8001
15940	8003
15941	7997
15942	7998
15943	8000
15944	8001
15945	7999
15946	7998
15947	8002
15948	8000
15949	8001
15950	8003
15951	7997
15952	7998
15953	8000
15954	8001
15955	7999
15956	7998
15957	8002
15958	8000
15959	8001
15960	8003
15961	7997
15962	7998
15963	8000
15964	8001
15965	7999
15966	7998
15967	8002
15968	8000
15969	8001
15970	8003
15971	7997
15972	7998
15973	8000
15974	8001
15975	7999
15976	7998
15977	8002
15978	8000
15979	8001
15980	8003
15981	7997
15982	7998
15983	8000
15984	8001
15985	7999
15986	7998
15987	8002
15988	8000
15989	8001
15990	8003
15991	7997
15992	7998
15993	8000
15994	8001
15995	7999
15996	7998
15997	8002
15998	8000
15999	8001
16000	8003
16001	7997
16002	7998
16003	8000
16004	8001
16005	7999
16006	7998
16007	8002
16008	8000
16009	8001
16010	8003
16011	7997
16012	7998
16013	8000
16014	8001
16015	7999
16016	7998
16017	8002
16018	8000
16019	8001
16020	8003
16021	7997
16022	7998
16023	8000
16024	8001
16025	7999
16026	7998
16027	8002
16028	8000
16029	8001
16030	8003
16031	7997
16032	7998
16033	8000
16034	8001
16035	7999
16036	7998
16037	8002
16038	8000
16039	8001
16040	8003
16041	7997
16042	7998
16043	8000
16044	8001
16045	7999
16046	7998
16047	8002
16048	8000
16049	8001
16050	8003
16051	7997
16052	7998
16053	8000
16054	8001
16055	7999
16056	7998
16057	8002
16058	8000
16059	8001
16060	8003
16061	7997
16062	7998
16063	8000
16064	8001
16065	7999
16066	7998
16067	8002
16068	8000
16069	8001
16070	8003
16071	7997
16072	7998
16073	8000
16074	8001
16075	7999
16076	7998
16077	8002
16078	8000
16079	8001
16080	8003
16081	7997
16082	7998
16083	8000
16084	8001
16085	7999
16086	7998
16087	8002
16088	8000
16089	8001
16090	8003
16091	7997
16092	7998
16093	8000
16094	8001
16095	7999
16096	7998
16097	8002
16098	8000
16099	8001
16100	8003
16101	7997
16102	7998
16103	8000
16104	8001
16105	7999
16106	7998
16107	8002
16108	8000
16109	8001
16110	8003
16111	7997
16112	7998
16113	8000
16114	8001
16115	7999
16116	7998
16117	8002
16118	8000
16119	8001
16120	8003
16121	7997
16122	7998
16123	8000
16124	8001
16125	7999
16126	7998
16127	8002
16128	8000
16129	8001
16130	8003
16131	7997
16132	7998
16133	8000
16134	8001
16135	7999
16136	7998
16137	8000
16138	8019
16139	8020
16140	8021
16141	8022
16142	8023
16143	8000
16144	8001
16145	7999
16146	7998
16147	8002
16148	8000
16149	8001
16150	8003
16151	7997
16152	7998
16153	8000
16154	8001
16155	7999
16156	7998
16157	8002
16158	8000
16159	8001
16160	8003
16161	7997
16162	7998
16163	8000
16164	8001
16165	7999
16166	7998
16167	8002
16168	8000
16169	8001
16170	8003
16171	7997
16172	7998
16173	8000
16174	8001
16175	7999
16176	7998
16177	8002
16178	8000
16179	8001
16180	8003
16181	7997
16182	7998
16183	8000
16184	8001
16185	7999
16186	7998
16187	8002
16188	8000
16189	8001
16190	8003
16191	7997
16192	7998
16193	8000
16194	8001
16195	7999
16196	7998
16197	8002
16198	8000
16199	8001
16200	8003
16201	7997
16202	7998
16203	8000
16204	8001
16205	7999
16206	7998
16207	8002
16208	8000
16209	8001
16210	8003
16211	7997
16212	7998
16213	8000
16214	8001
16215	7999
16216	7998
16217	8002
16218	8000
16219	8001
16220	8003
16221	7997
16222	7998
16223	8000
16224	8001
16225	7999
16226	7998
16227	8002
16228	8000
16229	8001
16230	8003
16231	7997
16232	7998
16233	8000
16234	8001
16235	7999
16236	7998
16237	8002
16238	8000
16239	8001
16240	8003
16241	7997
16242	7998
16243	8000
16244	8001
16245	7999
16246	7998
16247	8002
16248	8000
16249	8001
16250	8003
16251	7997
16252	7998
16253	8000
16254	8001
16255	7999
16256	7998
16257	8002
16258	8000
16259	8001
16260	8003
16261	7997
16262	7998
16263	8000
16264	8001
16265	7999
16266	7998
16267	8002
16268	8000
16269	8001
16270	8003
16271	7997
16272	7998
16273	8000
16274	8001
16275	7999
16276	7998
16277	8002
16278	8000
16279	8001
16280	8003
16281	7997
16282	7998
16283	8000
16284	8001
16285	7999
16286	7998
16287	8002
16288	8000
16289	8001
16290	8003
16291	7997
16292	7998
16293	8000
16294	8001
16295	7999
16296	7998
16297	8002
16298	8000
16299	8001
16300	8003
16301	7997
16302	7998
16303	8000
16304	8001
16305	7999
16306	7998
16307	8002
16308	8000
16309	8001
16310	8003
16311	7997
16312	7998
16313	8000
16314	8001
16315	7999
16316	7998
16317	8002
16318	8000
16319	8001
16320	8003
16321	7997
16322	7998
16323	8000
16324	8001
16325	7999
16326	7998
16327	8002
16328	8000
16329	8001
16330	8003
16331	7997
16332	7998
16333	8000
16334	8001
16335	7999
16336	7998
16337	8002
16338	8000
16339	8001
16340	8003
16341	7997
16342	7998
16343	8000
16344	8001
16345	7999
16346	7998
16347	8002
16348	8000
16349	8001
16350	8003
16351	7997
16352	7998
16353	8000
16354	8001
16355	7999
16356	7998
16357	8002
16358	8000
16359	8001
16360	8003
16361	7997
16362	7998
16363	8000
16364	8001
16365	7999
16366	7998
16367	8002
16368	8000
16369	8001
16370	8003
16371	7997
16372	7998
16373	8000
16374	8001
16375	7999
16376	7998
16377	8002
16378	8000
16379	8001
16380	8003
16381	7997
16382	7998
16383	8000
16384	8001
16385	7999
16386	7998
16387	8002
16388	8000
16389	8001
16390	8003
16391	7997
16392	7998
16393	8000
16394	8001
16395	7999
16396	7998
16397	8002
16398	8000
16399	8001
16400	8003
16401	7997
16402	7998
16403	8000
16404	8001
16405	7999
16406	7998
16407	8002
16408	8000
16409	8001
16410	8003
16411	7997
16412	7998
16413	8000
16414	8001
16415	7999
16416	7998
16417	8002
16418	8000
16419	8001
16420	8003
16421	7997
16422	7998
16423	8000
16424	8001
16425	7999
16426	7998
16427	8002
16428	8000
16429	8001
16430	8003
16431	7997
16432	7998
16433	8000
16434	8001
16435	7999
16436	7998
16437	8002
16438	8000
16439	8001
16440	8003
16441	7997
16442	7998
16443	8000
16444	8001
16445	7999
16446	7998
16447	8002
16448	8000
16449	8001
16450	8003
16451	7997
16452	7998
16453	8000
16454	8001
16455	7999
16456	7998
16457	8002
16458	8000
16459	8001
16460	8003
16461	7997
16462	7998
16463	8000
16464	8001
16465	7999
16466	7998
16467	8002
16468	8000
16469	8001
16470	8003
16471	7997
16472	7998
16473	8000
16474	8001
16475	7999
16476	7998
16477	8002
16478	8000
16479	8001
16480	8003
16481	7997
16482	7998
16483	8000
16484	8001
16485	7999
16486	7998
16487	8002
16488	8000
16489	8001
16490	8003
16491	7997
16492	7998
16493	8000
16494	8001
16495	7999
16496	7998
16497	8002
16498	8000
16499	8001
16500	8003
16501	7997
16502	7998
16503	8000
16504	8001
16505	7999
16506	7998
16507	8002
16508	8000
16509	8001
16510	8003
16511	7997
16512	7998
16513	8000
16514	8001
16515	7999
16516	7998
16517	8002
16518	8000
16519	8001
16520	8003
16521	7997
16522	7998
16523	8000
16524	8001
16525	7999
16526	7998
16527	8002
16528	8000
16529	8001
16530	8003
16531	7997
16532	7998
16533	8000
16534	8001
16535	7999
16536	7998
16537	8002
16538	8000
16539	8001
16540	8003
16541	7997
16542	7998
16543	8000
16544	8001
16545	7999
16546	7998
16547	8002
16548	8000
16549	8001
16550	8003
16551	7997
16552	7998
16553	8000
16554	8001
16555	7999
16556	7998
16557	8002
16558	8000
16559	8001
16560	8003
16561	7997
16562	7998
16563	8000
16564	8001
16565	7999
16566	7998
16567	8002
16568	8000
16569	8001
16570	8003
16571	7997
16572	7998
16573	8000
16574	8001
16575	7999
16576	7998
16577	8002
16578	8000
16579	8001
16580	8003
16581	7997
16582	7998
16583	8000
16584	8001
16585	7999
16586	7998
16587	8002
16588	8000
16589	8001
16590	8003
16591	7997
16592	7998
16593	8000
16594	8001
16595	7999
16596	7998
16597	8002
16598	8000
16599	8001
16600	8003
16601	7997
16602	7998
16603	8000
16604	8001
16605	7999
16606	7998
16607	8002
16608	8000
16609	8001
16610	8003
16611	7997
16612	7998
16613	8000
16614	8001
16615	7999
16616	7998
16617	8002
16618	8000
16619	8001
16620	8003
16621	7997
16622	7998
16623	8000
16624	8001
16625	7999
16626	7998
16627	8002
16628	8000
16629	8001
16630	8003
16631	7997
16632	7998
16633	8000
16634	8001
16635	7999
16636	7998
16637	8002
16638	8000
16639	8001
16640	8003
16641	7997
16642	7998
16643	8000
16644	8001
16645	7999
16646	7998
16647	8002
16648	8000
16649	8001
16650	8003
16651	7997
16652	7998
16653	8000
16654	8001
16655	7999
16656	7998
16657	8002
16658	8000
16659	8001
16660	8003
16661	7997
16662	7998
16663	8000
16664	8001
16665	7999
16666	7998
16667	8002
16668	8000
16669	8001
16670	8003
16671	7997
16672	7998
16673	8000
16674	8001
16675	7999
16676	7998
16677	8002
16678	8000
16679	8001
16680	8003
16681	7997
16682	7998
